X_scan,Y_scan,X_acc,Y_acc,Radius,Mean,StdDev,Prominence_min,Prominence_pseudo
4,1,389.1699,261.2288,3,39.4444,2.3469,3,26
4,1,319.1279,374.1566,3,37.6667,2.3469,3,26
4,1,344.1902,357.1564,3,26.7778,2.3469,3,17
4,1,130.1773,311.2959,3,78.8889,2.3469,3,54
4,1,383.3272,201.0259,3,42.5556,2.3469,3,32
4,1,159.2709,355.3541,3,37.0000,2.3469,3,28
4,1,241.4886,395.2247,3,29.0000,2.3469,3,20
4,1,294.3005,391.0118,3,45.0000,2.3469,3,32
4,1,391.4229,291.2576,3,28.4444,2.3469,3,22
4,1,369.3048,339.3713,3,28.8889,2.3469,3,20
4,1,131.3743,342.2628,3,77.4444,2.3469,3,54
4,1,394.1659,322.0476,3,33.7778,2.3469,3,24
4,1,269.0364,408.4472,3,40.3333,2.3469,3,28
4,1,189.5139,398.5168,3,39.5556,2.3469,3,26
4,1,414.4056,244.2107,3,34.0000,2.3469,3,26
4,1,410.3533,213.2769,3,10.1111,2.3469,3,10
4,1,347.1032,388.0199,3,34.3333,2.3469,3,22
4,1,416.1078,274.1597,3,37.8889,2.3469,3,25
4,1,161.2109,386.2184,3,36.4444,2.3469,3,25
4,1,216.4262,412.4421,3,26.5556,2.3469,3,21
4,1,372.1670,369.3198,3,19.6667,2.3469,3,14
4,1,322.1189,404.1311,3,12.3333,2.3469,3,9
4,1,134.2005,372.4102,3,47.3333,2.3469,3,32
4,1,396.3729,352.4098,3,25.1111,2.3469,3,19
4,1,419.0814,305.1726,3,45.2222,2.3469,3,29
4,1,243.2460,426.3668,3,21.0000,2.3469,3,15
4,1,231.4832,87.1016,3,28.5556,2.3469,3,20
4,1,296.3288,422.3950,3,18.8889,2.3469,3,16
4,1,285.0259,83.1881,3,23.1111,2.3469,3,15
4,1,154.0845,109.1256,3,9.4444,2.3469,3,5
4,1,179.1870,92.2222,3,10.0000,2.3469,3,7
4,1,439.3645,257.1481,3,22.0000,2.3469,3,15
4,1,272.0725,438.3098,3,9.7778,2.3469,3,7
4,1,422.3347,335.2307,3,23.3333,2.3469,3,18
4,1,257.0360,71.0180,3,11.2222,2.3469,3,7
4,1,81.1625,195.2760,3,13.6667,2.3469,3,10
4,1,163.3032,417.0657,3,29.8889,2.3469,3,20
4,1,374.2602,400.2574,3,16.7778,2.3469,3,11
4,1,191.0537,430.3806,3,22.0000,2.3469,3,16
4,1,349.1350,418.0153,3,23.3333,2.3469,3,14
4,1,137.1946,402.4367,3,16.6667,2.3469,3,11
4,1,443.4941,287.4106,3,25.2222,2.3469,3,19
4,1,219.2526,443.0955,3,18.0000,2.3469,3,13
4,1,324.0356,435.1909,3,13.1111,2.3469,3,8
4,1,399.2084,383.2348,3,13.6667,2.3469,3,9
4,1,61.1645,274.1977,3,18.7778,2.3469,3,12
4,1,338.1198,78.1484,3,8.2222,2.3469,3,5
4,1,365.1515,91.1919,3,5.7778,2.3469,3,4
4,1,58.2509,243.1909,3,9.7778,2.3469,3,7
4,1,446.2887,318.1138,3,20.7778,2.3469,3,14
4,1,424.2807,365.2565,3,12.0000,2.3469,3,7
4,1,299.1806,452.2609,3,13.4444,2.3469,3,8
4,1,246.1414,456.2730,3,12.5556,2.3469,3,10
4,1,425.2612,146.0746,3,8.3333,2.3469,3,4
4,1,66.1975,336.0335,3,8.6667,2.3469,3,5
4,1,166.3219,447.1157,3,18.4444,2.3469,3,11
4,1,377.0363,432.2096,3,15.4444,2.3469,3,9
4,1,448.4591,348.1032,3,23.0000,2.3469,3,16
4,1,193.4964,461.1577,3,39.3333,2.3469,3,28
4,1,352.0376,448.3237,3,15.7778,2.3469,3,11
4,1,273.3571,470.1696,3,16.0000,2.3469,3,11
4,1,402.3043,413.4730,3,21.1111,2.3469,3,16
4,1,221.2411,474.3732,3,12.2222,2.3469,3,8
4,1,427.2000,397.0455,3,11.4444,2.3469,3,8
4,1,327.2872,465.2137,3,7.7778,2.3469,3,6
4,1,451.4500,379.0276,3,12.4444,2.3469,3,8
4,1,249.1300,487.2982,3,15.8889,2.3469,3,9
4,1,302.1071,483.2479,3,10.8889,2.3469,3,6
4,1,40.2200,352.1000,3,9.3333,2.3469,3,5
4,1,404.3124,443.2581,3,13.4444,2.3469,3,9
4,1,102.2389,440.2028,3,3.7778,2.3469,3,5
4,1,380.0608,462.0684,3,10.3333,2.3469,3,8
4,1,429.2203,427.0396,3,21.5556,2.3469,3,13
4,1,354.1730,479.0319,3,23.8889,2.3469,3,15
4,1,276.3799,500.1808,3,15.3333,2.3469,3,10
4,1,329.1528,496.0142,3,13.6667,2.3469,3,8
5,1,255.7110,256.1277,3,197.7778,2.3469,3,192
5,1,229.4087,242.2534,3,185.3333,2.3469,3,140
5,1,284.1579,268.4194,3,199.2222,2.3469,3,159
5,1,281.5023,238.6206,3,186.1111,2.3469,3,125
5,1,231.4452,273.5095,3,135.5556,2.3469,3,103
5,1,254.4433,225.2948,3,83.3333,2.3469,3,67
5,1,259.4052,286.5190,3,155.7778,2.3469,3,114
5,1,308.3725,252.1553,3,198.7778,2.3469,3,155
5,1,279.3828,209.0888,3,208.5556,2.3469,3,161
5,1,227.3662,212.3205,3,69.5556,2.3469,3,56
5,1,287.0732,299.3240,3,181.1111,2.3469,3,135
5,1,203.4748,260.0321,3,211.4444,2.3469,3,171
5,1,233.4867,305.1831,3,205.6667,2.3469,3,166
5,1,262.2536,316.4129,3,91.2222,2.3469,3,72
5,1,202.4740,229.2188,3,79.2222,2.3469,3,64
5,1,206.3517,290.3878,3,99.5556,2.3469,3,80
5,1,252.1594,195.1983,3,28.1111,2.3469,3,21
5,1,307.0697,222.0300,3,174.4444,2.3469,3,125
5,1,311.4866,282.2870,3,86.6667,2.3469,3,72
5,1,177.2119,246.2485,3,85.8889,2.3469,3,62
5,1,179.1409,277.2692,3,89.1111,2.3469,3,62
5,1,304.1580,192.1652,3,81.0000,2.3469,3,57
5,1,336.3150,265.2442,3,68.0000,2.3469,3,54
5,1,314.2299,312.3398,3,74.7778,2.3469,3,56
5,1,277.0835,178.1017,3,13.5556,2.3469,3,11
5,1,289.5000,330.1200,3,80.7778,2.3469,3,53
5,1,209.0419,322.0369,3,69.3333,2.3469,3,48
5,1,334.3495,234.5239,3,135.0000,2.3469,3,99
5,1,224.2109,181.2802,3,9.7778,2.3469,3,6
5,1,199.2435,198.3394,3,11.2222,2.3469,3,9
5,1,236.3020,335.0062,3,56.0000,2.3469,3,39
5,1,174.3441,216.2251,3,12.7778,2.3469,3,9
5,1,181.3289,308.1240,3,84.5556,2.3469,3,61
5,1,339.3650,295.4737,3,100.4444,2.3469,3,84
5,1,331.4665,204.4829,3,126.6667,2.3469,3,108
5,1,249.2200,164.1504,3,9.4444,2.3469,3,6
5,1,264.4343,348.0446,3,118.3333,2.3469,3,83
5,1,152.1865,263.4729,3,66.6667,2.3469,3,48
5,1,361.0653,248.2789,3,103.4444,2.3469,3,73
5,1,302.0344,161.1247,3,17.4444,2.3469,3,11
5,1,211.1992,352.3938,3,108.3333,2.3469,3,80
5,1,317.1547,343.1968,3,71.5556,2.3469,3,51
5,1,154.0928,294.2398,3,92.0000,2.3469,3,61
5,1,183.4354,338.1863,3,39.1111,2.3469,3,30
5,1,329.2722,174.0645,3,13.6667,2.3469,3,8
5,1,359.1283,217.5597,3,63.1111,2.3469,3,44
5,1,341.4749,325.4376,3,44.7778,2.3469,3,37
5,1,239.1525,365.2506,3,43.0000,2.3469,3,33
5,1,363.5089,279.0425,3,31.4444,2.3469,3,22
5,1,292.1099,360.3761,3,38.2222,2.3469,3,28
5,1,356.1959,188.0811,3,37.8889,2.3469,3,25
5,1,156.2858,325.1815,3,71.4444,2.3469,3,53
5,1,366.4382,309.0855,3,49.0000,2.3469,3,37
5,1,267.0519,378.2216,3,46.1111,2.3469,3,33
5,1,386.3411,230.4680,3,38.5556,2.3469,3,32
5,1,186.3771,369.2060,3,26.1111,2.3469,3,20
5,1,214.2838,382.1246,3,31.0000,2.3469,3,23
5,1,389.1699,261.2288,3,39.4444,2.3469,3,26
5,1,319.1279,374.1566,3,37.6667,2.3469,3,26
5,1,344.1902,357.1564,3,26.7778,2.3469,3,17
5,1,130.1773,311.2959,3,78.8889,2.3469,3,54
5,1,383.3272,201.0259,3,42.5556,2.3469,3,32
5,1,159.2709,355.3541,3,37.0000,2.3469,3,28
5,1,241.4886,395.2247,3,29.0000,2.3469,3,20
5,1,294.3005,391.0118,3,45.0000,2.3469,3,32
5,1,391.4229,291.2576,3,28.4444,2.3469,3,22
5,1,369.3048,339.3713,3,28.8889,2.3469,3,20
5,1,131.3743,342.2628,3,77.4444,2.3469,3,54
5,1,394.1659,322.0476,3,33.7778,2.3469,3,24
5,1,269.0364,408.4472,3,40.3333,2.3469,3,28
5,1,189.5139,398.5168,3,39.5556,2.3469,3,26
5,1,414.4056,244.2107,3,34.0000,2.3469,3,26
5,1,410.3533,213.2769,3,10.1111,2.3469,3,10
5,1,347.1032,388.0199,3,34.3333,2.3469,3,22
5,1,416.1078,274.1597,3,37.8889,2.3469,3,25
5,1,161.2109,386.2184,3,36.4444,2.3469,3,25
5,1,216.4262,412.4421,3,26.5556,2.3469,3,21
5,1,372.1670,369.3198,3,19.6667,2.3469,3,14
5,1,322.1189,404.1311,3,12.3333,2.3469,3,9
5,1,134.2005,372.4102,3,47.3333,2.3469,3,32
5,1,396.3729,352.4098,3,25.1111,2.3469,3,19
5,1,419.0814,305.1726,3,45.2222,2.3469,3,29
5,1,243.2460,426.3668,3,21.0000,2.3469,3,15
5,1,231.4832,87.1016,3,28.5556,2.3469,3,20
5,1,296.3288,422.3950,3,18.8889,2.3469,3,16
5,1,285.0259,83.1881,3,23.1111,2.3469,3,15
5,1,154.0845,109.1256,3,9.4444,2.3469,3,5
5,1,179.1870,92.2222,3,10.0000,2.3469,3,7
5,1,439.3645,257.1481,3,22.0000,2.3469,3,15
5,1,272.0725,438.3098,3,9.7778,2.3469,3,7
5,1,422.3347,335.2307,3,23.3333,2.3469,3,18
5,1,257.0360,71.0180,3,11.2222,2.3469,3,7
5,1,81.1625,195.2760,3,13.6667,2.3469,3,10
5,1,163.3032,417.0657,3,29.8889,2.3469,3,20
5,1,374.2602,400.2574,3,16.7778,2.3469,3,11
5,1,191.0537,430.3806,3,22.0000,2.3469,3,16
5,1,349.1350,418.0153,3,23.3333,2.3469,3,14
5,1,137.1946,402.4367,3,16.6667,2.3469,3,11
5,1,443.4941,287.4106,3,25.2222,2.3469,3,19
5,1,219.2526,443.0955,3,18.0000,2.3469,3,13
5,1,324.0356,435.1909,3,13.1111,2.3469,3,8
5,1,399.2084,383.2348,3,13.6667,2.3469,3,9
5,1,61.1645,274.1977,3,18.7778,2.3469,3,12
5,1,338.1198,78.1484,3,8.2222,2.3469,3,5
5,1,365.1515,91.1919,3,5.7778,2.3469,3,4
5,1,58.2509,243.1909,3,9.7778,2.3469,3,7
5,1,446.2887,318.1138,3,20.7778,2.3469,3,14
5,1,424.2807,365.2565,3,12.0000,2.3469,3,7
5,1,299.1806,452.2609,3,13.4444,2.3469,3,8
5,1,246.1414,456.2730,3,12.5556,2.3469,3,10
5,1,425.2612,146.0746,3,8.3333,2.3469,3,4
5,1,66.1975,336.0335,3,8.6667,2.3469,3,5
5,1,166.3219,447.1157,3,18.4444,2.3469,3,11
5,1,377.0363,432.2096,3,15.4444,2.3469,3,9
5,1,448.4591,348.1032,3,23.0000,2.3469,3,16
5,1,193.4964,461.1577,3,39.3333,2.3469,3,28
5,1,352.0376,448.3237,3,15.7778,2.3469,3,11
5,1,273.3571,470.1696,3,16.0000,2.3469,3,11
5,1,402.3043,413.4730,3,21.1111,2.3469,3,16
5,1,221.2411,474.3732,3,12.2222,2.3469,3,8
5,1,427.2000,397.0455,3,11.4444,2.3469,3,8
5,1,327.2872,465.2137,3,7.7778,2.3469,3,6
5,1,451.4500,379.0276,3,12.4444,2.3469,3,8
5,1,249.1300,487.2982,3,15.8889,2.3469,3,9
5,1,302.1071,483.2479,3,10.8889,2.3469,3,6
5,1,40.2200,352.1000,3,9.3333,2.3469,3,5
5,1,404.3124,443.2581,3,13.4444,2.3469,3,9
5,1,102.2389,440.2028,3,3.7778,2.3469,3,5
5,1,380.0608,462.0684,3,10.3333,2.3469,3,8
5,1,429.2203,427.0396,3,21.5556,2.3469,3,13
5,1,354.1730,479.0319,3,23.8889,2.3469,3,15
5,1,276.3799,500.1808,3,15.3333,2.3469,3,10
5,1,329.1528,496.0142,3,13.6667,2.3469,3,8
6,1,255.7110,256.1277,3,197.7778,2.3469,3,192
6,1,229.4087,242.2534,3,185.3333,2.3469,3,140
6,1,284.1579,268.4194,3,199.2222,2.3469,3,159
6,1,281.5023,238.6206,3,186.1111,2.3469,3,125
6,1,231.4452,273.5095,3,135.5556,2.3469,3,103
6,1,254.4433,225.2948,3,83.3333,2.3469,3,67
6,1,259.4052,286.5190,3,155.7778,2.3469,3,114
6,1,308.3725,252.1553,3,198.7778,2.3469,3,155
6,1,279.3828,209.0888,3,208.5556,2.3469,3,161
6,1,227.3662,212.3205,3,69.5556,2.3469,3,56
6,1,287.0732,299.3240,3,181.1111,2.3469,3,135
6,1,203.4748,260.0321,3,211.4444,2.3469,3,171
6,1,233.4867,305.1831,3,205.6667,2.3469,3,166
6,1,262.2536,316.4129,3,91.2222,2.3469,3,72
6,1,202.4740,229.2188,3,79.2222,2.3469,3,64
6,1,206.3517,290.3878,3,99.5556,2.3469,3,80
6,1,252.1594,195.1983,3,28.1111,2.3469,3,21
6,1,307.0697,222.0300,3,174.4444,2.3469,3,125
6,1,311.4866,282.2870,3,86.6667,2.3469,3,72
6,1,177.2119,246.2485,3,85.8889,2.3469,3,62
6,1,179.1409,277.2692,3,89.1111,2.3469,3,62
6,1,304.1580,192.1652,3,81.0000,2.3469,3,57
6,1,336.3150,265.2442,3,68.0000,2.3469,3,54
6,1,314.2299,312.3398,3,74.7778,2.3469,3,56
6,1,277.0835,178.1017,3,13.5556,2.3469,3,11
6,1,289.5000,330.1200,3,80.7778,2.3469,3,53
6,1,209.0419,322.0369,3,69.3333,2.3469,3,48
6,1,334.3495,234.5239,3,135.0000,2.3469,3,99
6,1,224.2109,181.2802,3,9.7778,2.3469,3,6
6,1,199.2435,198.3394,3,11.2222,2.3469,3,9
6,1,236.3020,335.0062,3,56.0000,2.3469,3,39
6,1,174.3441,216.2251,3,12.7778,2.3469,3,9
6,1,181.3289,308.1240,3,84.5556,2.3469,3,61
6,1,339.3650,295.4737,3,100.4444,2.3469,3,84
6,1,331.4665,204.4829,3,126.6667,2.3469,3,108
6,1,249.2200,164.1504,3,9.4444,2.3469,3,6
6,1,264.4343,348.0446,3,118.3333,2.3469,3,83
6,1,152.1865,263.4729,3,66.6667,2.3469,3,48
6,1,361.0653,248.2789,3,103.4444,2.3469,3,73
6,1,302.0344,161.1247,3,17.4444,2.3469,3,11
6,1,211.1992,352.3938,3,108.3333,2.3469,3,80
6,1,317.1547,343.1968,3,71.5556,2.3469,3,51
6,1,154.0928,294.2398,3,92.0000,2.3469,3,61
6,1,183.4354,338.1863,3,39.1111,2.3469,3,30
6,1,329.2722,174.0645,3,13.6667,2.3469,3,8
6,1,359.1283,217.5597,3,63.1111,2.3469,3,44
6,1,341.4749,325.4376,3,44.7778,2.3469,3,37
6,1,239.1525,365.2506,3,43.0000,2.3469,3,33
6,1,363.5089,279.0425,3,31.4444,2.3469,3,22
6,1,292.1099,360.3761,3,38.2222,2.3469,3,28
6,1,356.1959,188.0811,3,37.8889,2.3469,3,25
6,1,156.2858,325.1815,3,71.4444,2.3469,3,53
6,1,366.4382,309.0855,3,49.0000,2.3469,3,37
6,1,267.0519,378.2216,3,46.1111,2.3469,3,33
6,1,386.3411,230.4680,3,38.5556,2.3469,3,32
6,1,186.3771,369.2060,3,26.1111,2.3469,3,20
6,1,214.2838,382.1246,3,31.0000,2.3469,3,23
6,1,389.1699,261.2288,3,39.4444,2.3469,3,26
6,1,319.1279,374.1566,3,37.6667,2.3469,3,26
6,1,344.1902,357.1564,3,26.7778,2.3469,3,17
6,1,130.1773,311.2959,3,78.8889,2.3469,3,54
6,1,383.3272,201.0259,3,42.5556,2.3469,3,32
6,1,159.2709,355.3541,3,37.0000,2.3469,3,28
6,1,241.4886,395.2247,3,29.0000,2.3469,3,20
6,1,294.3005,391.0118,3,45.0000,2.3469,3,32
6,1,391.4229,291.2576,3,28.4444,2.3469,3,22
6,1,369.3048,339.3713,3,28.8889,2.3469,3,20
6,1,131.3743,342.2628,3,77.4444,2.3469,3,54
6,1,394.1659,322.0476,3,33.7778,2.3469,3,24
6,1,269.0364,408.4472,3,40.3333,2.3469,3,28
6,1,189.5139,398.5168,3,39.5556,2.3469,3,26
6,1,414.4056,244.2107,3,34.0000,2.3469,3,26
6,1,410.3533,213.2769,3,10.1111,2.3469,3,10
6,1,347.1032,388.0199,3,34.3333,2.3469,3,22
6,1,416.1078,274.1597,3,37.8889,2.3469,3,25
6,1,161.2109,386.2184,3,36.4444,2.3469,3,25
6,1,216.4262,412.4421,3,26.5556,2.3469,3,21
6,1,372.1670,369.3198,3,19.6667,2.3469,3,14
6,1,322.1189,404.1311,3,12.3333,2.3469,3,9
6,1,134.2005,372.4102,3,47.3333,2.3469,3,32
6,1,396.3729,352.4098,3,25.1111,2.3469,3,19
6,1,419.0814,305.1726,3,45.2222,2.3469,3,29
6,1,243.2460,426.3668,3,21.0000,2.3469,3,15
6,1,231.4832,87.1016,3,28.5556,2.3469,3,20
6,1,296.3288,422.3950,3,18.8889,2.3469,3,16
6,1,285.0259,83.1881,3,23.1111,2.3469,3,15
6,1,154.0845,109.1256,3,9.4444,2.3469,3,5
6,1,179.1870,92.2222,3,10.0000,2.3469,3,7
6,1,439.3645,257.1481,3,22.0000,2.3469,3,15
6,1,272.0725,438.3098,3,9.7778,2.3469,3,7
6,1,422.3347,335.2307,3,23.3333,2.3469,3,18
6,1,257.0360,71.0180,3,11.2222,2.3469,3,7
6,1,81.1625,195.2760,3,13.6667,2.3469,3,10
6,1,163.3032,417.0657,3,29.8889,2.3469,3,20
6,1,374.2602,400.2574,3,16.7778,2.3469,3,11
6,1,191.0537,430.3806,3,22.0000,2.3469,3,16
6,1,349.1350,418.0153,3,23.3333,2.3469,3,14
6,1,137.1946,402.4367,3,16.6667,2.3469,3,11
6,1,443.4941,287.4106,3,25.2222,2.3469,3,19
6,1,219.2526,443.0955,3,18.0000,2.3469,3,13
6,1,324.0356,435.1909,3,13.1111,2.3469,3,8
6,1,399.2084,383.2348,3,13.6667,2.3469,3,9
6,1,61.1645,274.1977,3,18.7778,2.3469,3,12
6,1,338.1198,78.1484,3,8.2222,2.3469,3,5
6,1,365.1515,91.1919,3,5.7778,2.3469,3,4
6,1,58.2509,243.1909,3,9.7778,2.3469,3,7
6,1,446.2887,318.1138,3,20.7778,2.3469,3,14
6,1,424.2807,365.2565,3,12.0000,2.3469,3,7
6,1,299.1806,452.2609,3,13.4444,2.3469,3,8
6,1,246.1414,456.2730,3,12.5556,2.3469,3,10
6,1,425.2612,146.0746,3,8.3333,2.3469,3,4
6,1,66.1975,336.0335,3,8.6667,2.3469,3,5
6,1,166.3219,447.1157,3,18.4444,2.3469,3,11
6,1,377.0363,432.2096,3,15.4444,2.3469,3,9
6,1,448.4591,348.1032,3,23.0000,2.3469,3,16
6,1,193.4964,461.1577,3,39.3333,2.3469,3,28
6,1,352.0376,448.3237,3,15.7778,2.3469,3,11
6,1,273.3571,470.1696,3,16.0000,2.3469,3,11
6,1,402.3043,413.4730,3,21.1111,2.3469,3,16
6,1,221.2411,474.3732,3,12.2222,2.3469,3,8
6,1,427.2000,397.0455,3,11.4444,2.3469,3,8
6,1,327.2872,465.2137,3,7.7778,2.3469,3,6
6,1,451.4500,379.0276,3,12.4444,2.3469,3,8
6,1,249.1300,487.2982,3,15.8889,2.3469,3,9
6,1,302.1071,483.2479,3,10.8889,2.3469,3,6
6,1,40.2200,352.1000,3,9.3333,2.3469,3,5
6,1,404.3124,443.2581,3,13.4444,2.3469,3,9
6,1,102.2389,440.2028,3,3.7778,2.3469,3,5
6,1,380.0608,462.0684,3,10.3333,2.3469,3,8
6,1,429.2203,427.0396,3,21.5556,2.3469,3,13
6,1,354.1730,479.0319,3,23.8889,2.3469,3,15
6,1,276.3799,500.1808,3,15.3333,2.3469,3,10
6,1,329.1528,496.0142,3,13.6667,2.3469,3,8
7,1,255.7110,256.1277,3,197.7778,2.3469,3,192
7,1,229.4087,242.2534,3,185.3333,2.3469,3,140
7,1,284.1579,268.4194,3,199.2222,2.3469,3,159
7,1,281.5023,238.6206,3,186.1111,2.3469,3,125
7,1,231.4452,273.5095,3,135.5556,2.3469,3,103
7,1,254.4433,225.2948,3,83.3333,2.3469,3,67
7,1,259.4052,286.5190,3,155.7778,2.3469,3,114
7,1,308.3725,252.1553,3,198.7778,2.3469,3,155
7,1,279.3828,209.0888,3,208.5556,2.3469,3,161
7,1,227.3662,212.3205,3,69.5556,2.3469,3,56
7,1,287.0732,299.3240,3,181.1111,2.3469,3,135
7,1,203.4748,260.0321,3,211.4444,2.3469,3,171
7,1,233.4867,305.1831,3,205.6667,2.3469,3,166
7,1,262.2536,316.4129,3,91.2222,2.3469,3,72
7,1,202.4740,229.2188,3,79.2222,2.3469,3,64
7,1,206.3517,290.3878,3,99.5556,2.3469,3,80
7,1,252.1594,195.1983,3,28.1111,2.3469,3,21
7,1,307.0697,222.0300,3,174.4444,2.3469,3,125
7,1,311.4866,282.2870,3,86.6667,2.3469,3,72
7,1,177.2119,246.2485,3,85.8889,2.3469,3,62
7,1,179.1409,277.2692,3,89.1111,2.3469,3,62
7,1,304.1580,192.1652,3,81.0000,2.3469,3,57
7,1,336.3150,265.2442,3,68.0000,2.3469,3,54
7,1,314.2299,312.3398,3,74.7778,2.3469,3,56
7,1,277.0835,178.1017,3,13.5556,2.3469,3,11
7,1,289.5000,330.1200,3,80.7778,2.3469,3,53
7,1,209.0419,322.0369,3,69.3333,2.3469,3,48
7,1,334.3495,234.5239,3,135.0000,2.3469,3,99
7,1,224.2109,181.2802,3,9.7778,2.3469,3,6
7,1,199.2435,198.3394,3,11.2222,2.3469,3,9
7,1,236.3020,335.0062,3,56.0000,2.3469,3,39
7,1,174.3441,216.2251,3,12.7778,2.3469,3,9
7,1,181.3289,308.1240,3,84.5556,2.3469,3,61
7,1,339.3650,295.4737,3,100.4444,2.3469,3,84
7,1,331.4665,204.4829,3,126.6667,2.3469,3,108
7,1,249.2200,164.1504,3,9.4444,2.3469,3,6
7,1,264.4343,348.0446,3,118.3333,2.3469,3,83
7,1,152.1865,263.4729,3,66.6667,2.3469,3,48
7,1,361.0653,248.2789,3,103.4444,2.3469,3,73
7,1,302.0344,161.1247,3,17.4444,2.3469,3,11
7,1,211.1992,352.3938,3,108.3333,2.3469,3,80
7,1,317.1547,343.1968,3,71.5556,2.3469,3,51
7,1,154.0928,294.2398,3,92.0000,2.3469,3,61
7,1,183.4354,338.1863,3,39.1111,2.3469,3,30
7,1,329.2722,174.0645,3,13.6667,2.3469,3,8
7,1,359.1283,217.5597,3,63.1111,2.3469,3,44
7,1,341.4749,325.4376,3,44.7778,2.3469,3,37
7,1,239.1525,365.2506,3,43.0000,2.3469,3,33
7,1,363.5089,279.0425,3,31.4444,2.3469,3,22
7,1,292.1099,360.3761,3,38.2222,2.3469,3,28
7,1,356.1959,188.0811,3,37.8889,2.3469,3,25
7,1,156.2858,325.1815,3,71.4444,2.3469,3,53
7,1,366.4382,309.0855,3,49.0000,2.3469,3,37
7,1,267.0519,378.2216,3,46.1111,2.3469,3,33
7,1,386.3411,230.4680,3,38.5556,2.3469,3,32
7,1,186.3771,369.2060,3,26.1111,2.3469,3,20
7,1,214.2838,382.1246,3,31.0000,2.3469,3,23
7,1,389.1699,261.2288,3,39.4444,2.3469,3,26
7,1,319.1279,374.1566,3,37.6667,2.3469,3,26
7,1,344.1902,357.1564,3,26.7778,2.3469,3,17
7,1,130.1773,311.2959,3,78.8889,2.3469,3,54
7,1,383.3272,201.0259,3,42.5556,2.3469,3,32
7,1,159.2709,355.3541,3,37.0000,2.3469,3,28
7,1,241.4886,395.2247,3,29.0000,2.3469,3,20
7,1,294.3005,391.0118,3,45.0000,2.3469,3,32
7,1,391.4229,291.2576,3,28.4444,2.3469,3,22
7,1,369.3048,339.3713,3,28.8889,2.3469,3,20
7,1,131.3743,342.2628,3,77.4444,2.3469,3,54
7,1,394.1659,322.0476,3,33.7778,2.3469,3,24
7,1,269.0364,408.4472,3,40.3333,2.3469,3,28
7,1,189.5139,398.5168,3,39.5556,2.3469,3,26
7,1,414.4056,244.2107,3,34.0000,2.3469,3,26
7,1,410.3533,213.2769,3,10.1111,2.3469,3,10
7,1,347.1032,388.0199,3,34.3333,2.3469,3,22
7,1,416.1078,274.1597,3,37.8889,2.3469,3,25
7,1,161.2109,386.2184,3,36.4444,2.3469,3,25
7,1,216.4262,412.4421,3,26.5556,2.3469,3,21
7,1,372.1670,369.3198,3,19.6667,2.3469,3,14
7,1,322.1189,404.1311,3,12.3333,2.3469,3,9
7,1,134.2005,372.4102,3,47.3333,2.3469,3,32
7,1,396.3729,352.4098,3,25.1111,2.3469,3,19
7,1,419.0814,305.1726,3,45.2222,2.3469,3,29
7,1,243.2460,426.3668,3,21.0000,2.3469,3,15
7,1,231.4832,87.1016,3,28.5556,2.3469,3,20
7,1,296.3288,422.3950,3,18.8889,2.3469,3,16
7,1,285.0259,83.1881,3,23.1111,2.3469,3,15
7,1,154.0845,109.1256,3,9.4444,2.3469,3,5
7,1,179.1870,92.2222,3,10.0000,2.3469,3,7
7,1,439.3645,257.1481,3,22.0000,2.3469,3,15
7,1,272.0725,438.3098,3,9.7778,2.3469,3,7
7,1,422.3347,335.2307,3,23.3333,2.3469,3,18
7,1,257.0360,71.0180,3,11.2222,2.3469,3,7
7,1,81.1625,195.2760,3,13.6667,2.3469,3,10
7,1,163.3032,417.0657,3,29.8889,2.3469,3,20
7,1,374.2602,400.2574,3,16.7778,2.3469,3,11
7,1,191.0537,430.3806,3,22.0000,2.3469,3,16
7,1,349.1350,418.0153,3,23.3333,2.3469,3,14
7,1,137.1946,402.4367,3,16.6667,2.3469,3,11
7,1,443.4941,287.4106,3,25.2222,2.3469,3,19
7,1,219.2526,443.0955,3,18.0000,2.3469,3,13
7,1,324.0356,435.1909,3,13.1111,2.3469,3,8
7,1,399.2084,383.2348,3,13.6667,2.3469,3,9
7,1,61.1645,274.1977,3,18.7778,2.3469,3,12
7,1,338.1198,78.1484,3,8.2222,2.3469,3,5
7,1,365.1515,91.1919,3,5.7778,2.3469,3,4
7,1,58.2509,243.1909,3,9.7778,2.3469,3,7
7,1,446.2887,318.1138,3,20.7778,2.3469,3,14
7,1,424.2807,365.2565,3,12.0000,2.3469,3,7
7,1,299.1806,452.2609,3,13.4444,2.3469,3,8
7,1,246.1414,456.2730,3,12.5556,2.3469,3,10
7,1,425.2612,146.0746,3,8.3333,2.3469,3,4
7,1,66.1975,336.0335,3,8.6667,2.3469,3,5
7,1,166.3219,447.1157,3,18.4444,2.3469,3,11
7,1,377.0363,432.2096,3,15.4444,2.3469,3,9
7,1,448.4591,348.1032,3,23.0000,2.3469,3,16
7,1,193.4964,461.1577,3,39.3333,2.3469,3,28
7,1,352.0376,448.3237,3,15.7778,2.3469,3,11
7,1,273.3571,470.1696,3,16.0000,2.3469,3,11
7,1,402.3043,413.4730,3,21.1111,2.3469,3,16
7,1,221.2411,474.3732,3,12.2222,2.3469,3,8
7,1,427.2000,397.0455,3,11.4444,2.3469,3,8
7,1,327.2872,465.2137,3,7.7778,2.3469,3,6
